case_id,success,翼根弦长,翼中弦长,翼尖弦长,翼根扭转角,翼中扭转角,翼尖扭转角,T_N,P_kW,eta_%,CT,CP,J
52,True,515.5080766601105,355.33116356911046,342.29186202103585,41.35218651128324,12.770795297804998,-4.431122645449054,-38891.43669725131,-3040.3484142593493,98.75246201870625,-0.21508964362374744,-0.3334990803785675,1.53116880538029
53,True,535.0562788731784,444.74365042275576,325.28531485425583,49.66627877321285,20.78933967903066,-2.8152832545107334,-42443.41054645384,-3349.6581740747697,97.81987068251513,-0.23473388549974472,-0.36742759987546453,1.53116880538029
54,True,464.327894273644,401.1103213946952,249.81786793936783,41.29436001264311,21.35914460838981,-2.2302004370743944,-36321.03940252005,-2828.476047091088,99.13409889959199,-0.2008740248385904,-0.3102585730482724,1.53116880538029
55,True,553.7209273437671,381.0882094118472,265.98080380686764,30.31389667491793,13.8256427674688,-2.1750440387207863,-37086.21544845925,-2909.235668785365,98.41264712034861,-0.20510584184014957,-0.3191171826209268,1.53116880538029
56,True,328.8394239797975,316.2973962147394,235.67079231829587,36.16731446270847,11.476471076492002,1.0897013374612428,-30191.29857249594,-2301.086881095583,100.0,-0.16697340602372923,-0.2524086894506496,1.53116880538029
57,True,505.0606330480694,433.1918027251213,215.7017165784456,30.02667925597873,21.291842716140582,-6.752583887132406,-36714.98004006441,-2878.0836533840734,98.48207350610771,-0.20305271913569042,-0.3157000846200713,1.53116880538029
58,True,410.153948435394,306.54071108810984,231.53429436974108,30.51665097394442,24.28127677559131,-2.872149882377033,-30510.0814877049,-2339.807567543411,100.0,-0.1687364394688393,-0.25665600310108966,1.53116880538029
59,True,467.0624148083722,420.0706357761206,376.1461649105994,38.40739208324459,12.66948828568049,-8.835584258345673,-42835.60326261437,-3361.503585885828,98.37587518153396,-0.23690291289277907,-0.36872693580919036,1.53116880538029
60,True,428.9605449160025,309.14584971594513,303.0009714995276,42.87528428638693,20.15780740899583,-1.01035358088199,-34043.149349933024,-2623.8635904158646,100.0,-0.1882761215150639,-0.2878144130910954,1.53116880538029
61,True,487.5944545172596,404.67119869316457,320.0917098889532,31.114475665524694,15.507925056087585,-5.3573183883002,-39870.16930708575,-3120.354294081823,98.64190987365838,-0.2205025382383377,-0.3422750111964087,1.53116880538029
